file_name,address,name,label,probable_expanded_name,reference_count,system_area,description
Dragon_Warrior_Defines.asm,$3E,SpellFlagsLB,SpellFlagsLB,SpellFlagsLowByte,5,Combat,"Divide results, remainder. | Offset used to get enemy from EnemyGroupsTbl. | Bitmask for adding random gold to found treasure chests."
Dragon_Warrior_Defines.asm,$3E,SpritePalettePointer,SpritePalettePointer,SpritePalettePointer,26,PPU,Bitmask for adding random gold to found treasure chests. | Stores bit flags for first 8 spells. | Stores bit flags for last 2 spells in the LSBs.
Dragon_Warrior_Defines.asm,$3E,SpritePalettePointerLB,SpritePalettePointerLB,SpritePalettePointerLowByte,12,PPU,Stores bit flags for first 8 spells. | Stores bit flags for last 2 spells in the LSBs. | Pointer to sprite palette data.
Dragon_Warrior_Defines.asm,$3E,YPosFromTop,YPosFromTop,YPosFromTop,15,Graphics,Abbreviated alias | Indicates the covered status after player movement. | Tile X position with respect to top left of display.
Dragon_Warrior_Defines.asm,$3E,YTarget,YTarget,YTarget,32,Graphics,Tile X position with respect to top left of display. | Tile Y position with respect to top left of display. | Stores results byte for target check.
Dragon_Warrior_Defines.asm,$3F,DivideNum2NU,DivideNum2NU,DivideNum2NU,0,Math,"Multiply results, upper byte. | Divide number 1, lower byte. | Divide number 1, upper byte."
Dragon_Warrior_Defines.asm,$3F,GenByte3F,GenByte3F,GenByte3F,0,General,"General use word. | General use word, lower byte. | General use word, upper byte."
Dragon_Warrior_Defines.asm,$3F,GenWord3EUB,GenWord3EUB,GenWord3EUpperByte,3,General,Abbreviated alias | Abbreviated alias | General use word.
Dragon_Warrior_Defines.asm,$3F,GeneralPointer3EUB,GeneralPointer3EUB,GeneralPointer3EUpperByte,1,General,General use byte. | General use byte. | General use pointer.
Dragon_Warrior_Defines.asm,$3F,MultiplyNumber2UB,MultiplyNumber2UB,MultiplyNumber2UpperByte,13,Math,"RAM copy target pointer, upper byte. | Multiply number 1, lower byte. | Multiply number 1, upper byte."
Dragon_Warrior_Defines.asm,$3F,NPCXPixelsUB,NPCXPixelsUB,NPCXPixelsUpperByte,10,PPU,"Pointer to sprite palette data. | Pointer to sprite palette data, lower byte. | Pointer to sprite palette data, upper byte."
Dragon_Warrior_Defines.asm,$3F,PAL_UB,PAL_UB,PAL_UpperByte,1,PPU,Dungeon map. | Palette addresses. | Lower byte starting address of background palettes.
Dragon_Warrior_Defines.asm,$3F,RAMTargetPointerUB,RAMTargetPointerUB,RAMTargetPointerUpperByte,0,General,"ROM copy source pointer, lower byte. | ROM copy source pointer, upper byte. | RAM copy target pointer."
Dragon_Warrior_Defines.asm,$3F,SpellFlagsUB,SpellFlagsUB,SpellFlagsUpperByte,3,Combat,Offset used to get enemy from EnemyGroupsTbl. | Bitmask for adding random gold to found treasure chests. | Stores bit flags for first 8 spells.
Dragon_Warrior_Defines.asm,$3F,SpritePalettePointerUB,SpritePalettePointerUB,SpritePalettePointerUpperByte,12,PPU,Stores bit flags for first 8 spells. | Stores bit flags for last 2 spells in the LSBs. | Pointer to sprite palette data.
Dragon_Warrior_Defines.asm,$40,BackgroundPalettePointer,BackgroundPalettePointer,BackgroundPalettePointer,24,PPU,"NPC Y pixel coordinates, lower byte. | NPC Y pixel coordinates, upper byte. | #$00-#$0A represents each one of the spells in ascending order."
Dragon_Warrior_Defines.asm,$40,BackgroundPalettePointerLB,BackgroundPalettePointerLB,BackgroundPalettePointerLowByte,11,PPU,"NPC Y pixel coordinates, upper byte. | #$00-#$0A represents each one of the spells in ascending order. | Pointer to background palette data."
Dragon_Warrior_Defines.asm,$40,BlockDataPointer,BlockDataPointer,BlockDataPointer,5,Map,"Enemy data pointer. | Enemy data pointer, lower byte. | Enemy data pointer, upper byte."
Dragon_Warrior_Defines.asm,$40,BlockDataPointerLB,BlockDataPointerLB,BlockDataPointerLowByte,1,Map,"Enemy data pointer. | Enemy data pointer, lower byte. | Enemy data pointer, upper byte."
Dragon_Warrior_Defines.asm,$40,CRCCopyLB,CRCCopyLB,CRCCopyLowByte,2,Map,"Pointer to block graphics data, upper byte. | Abbreviated alias | Abbreviated alias"
Dragon_Warrior_Defines.asm,$40,CopyCounter,CopyCounter,CopyCounter,11,PPU,"Pointer to background palette data. | Pointer to background palette data, lower byte. | Pointer to background palette data, upper byte."
Dragon_Warrior_Defines.asm,$40,CopyCounterLB,CopyCounterLB,CopyCounterLowByte,5,PPU,"Pointer to background palette data. | Pointer to background palette data, lower byte. | Pointer to background palette data, upper byte."
Dragon_Warrior_Defines.asm,$40,DivideRemainder,DivideRemainder,DivideRemainder,8,Math,Divide number 2. | Divide number 2 (not used). | Abbreviated alias
Dragon_Warrior_Defines.asm,$40,EnemyDataPointer,EnemyDataPointer,EnemyDataPointer,3,Combat,"Word used to count bytes copied from ROM to RAM. | Copy counter, lower byte. | Copy counter, upper byte."
Dragon_Warrior_Defines.asm,$40,EnemyDataPointerLB,EnemyDataPointerLB,EnemyDataPointerLowByte,0,Combat,"Word used to count bytes copied from ROM to RAM. | Copy counter, lower byte. | Copy counter, upper byte."
Dragon_Warrior_Defines.asm,$40,F_CRSD_BELT,F_CRSD_BELT,F_CRSD_BELT,1,Combat,Wearing dragon scale. | Player stopspelled. | Enemy stopspelled.
Dragon_Warrior_Defines.asm,$40,F_EN_ASLEEP,F_EN_ASLEEP,F_EN_ASwampLevelEEP,3,Combat,Player stopspelled. | Enemy stopspelled. | Wearing the fighter's ring.
Dragon_Warrior_Defines.asm,$40,F_GDRG_DEAD,F_GDRG_DEAD,F_GDRG_DEAD,3,Spells,Left throne room and started quest. | Wearing dragon scale. | Player stopspelled.
Dragon_Warrior_Defines.asm,$40,IN_LEFT,IN_LEFT,IN_LEFT,2,Input,A or B button. | Select button. | Start button.
Dragon_Warrior_Defines.asm,$40,MapBytePointer,MapBytePointer,MapBytePointer,5,Map,"Abbreviated alias | Copy of saved game CRC, lower byte for verification purposes. | Copy of saved game CRC, upper byte for verification purposes."
Dragon_Warrior_Defines.asm,$40,MapBytePointerLB,MapBytePointerLB,MapBytePointerLowByte,1,Map,"Copy of saved game CRC, lower byte for verification purposes. | Copy of saved game CRC, upper byte for verification purposes. | Pointer to map data byte."
Dragon_Warrior_Defines.asm,$40,MultiplyResultLB,MultiplyResultLB,MultiplyResultLowByte,11,Math,"Multiply number 1, lower byte. | Multiply number 1, upper byte. | Multiply number 2, lower byte."
Dragon_Warrior_Defines.asm,$40,NPCYPixelsLB,NPCYPixelsLB,NPCYPixelsLowByte,13,PPU,"Pointer to sprite palette data, lower byte. | Pointer to sprite palette data, upper byte. | NPC X pixel coordinates, lower byte."
Dragon_Warrior_Defines.asm,$40,NPC_DOWN,NPC_DOWN,NPC_DOWN,2,NPC,Player facing left. | NPC direction | NPC facing up.
Dragon_Warrior_Defines.asm,$40,SpellDescByte,SpellDescByte,SpellDescByte,4,NPC,"NPC X pixel coordinates, lower byte. | NPC X pixel coordinates, upper byte. | NPC Y pixel coordinates, lower byte."
Dragon_Warrior_Defines.asm,$40,TXT_APOS,TXT_APOS,TXT_APOS,2,General,Uppercase A. | Uppercase E. | Uppercase I.
Dragon_Warrior_Defines.asm,$40,WP_CLUB,WP_CLUB,WP_CLUpperByte,0,Items,"Wearing death necklace. | Player's weapon, armor and shield. | No weapon."
Dragon_Warrior_Defines.asm,$40,WindowBlock,WindowBlock,WindowBlock,15,Map,"Pointer to overworld map row data, upper byte. | Abbreviated alias | Abbreviated alias"
Dragon_Warrior_Defines.asm,$40,WorldMapPointer,WorldMapPointer,WorldMapPointer,5,Map,"Pointer to map data byte, upper byte. | Abbreviated alias | Abbreviated alias"
Dragon_Warrior_Defines.asm,$40,WorldMapPointerLB,WorldMapPointerLB,WorldMapPointerLowByte,1,Map,Abbreviated alias | Abbreviated alias | Abbreviated alias
Dragon_Warrior_Defines.asm,$4000,SQ1Control0,SQ1Control0,SQ1Control0,0,General,SQ1 hardware control registers.
Dragon_Warrior_Defines.asm,$4001,SQ1Control1,SQ1Control1,SQ1Control1,0,General,SQ1 hardware control registers.
Dragon_Warrior_Defines.asm,$4002,SQ1Control2,SQ1Control2,SQ1Control2,0,General,SQ1 hardware control registers.
Dragon_Warrior_Defines.asm,$4003,SQ1Control3,SQ1Control3,SQ1Control3,0,General,SQ1 hardware control registers.
Dragon_Warrior_Defines.asm,$4004,SQ2Control0,SQ2Control0,SQ2Control0,0,General,SQ1 hardware control registers. | SQ2 hardware control registers.
Dragon_Warrior_Defines.asm,$4005,SQ2Control1,SQ2Control1,SQ2Control1,0,General,SQ1 hardware control registers. | SQ2 hardware control registers.
Dragon_Warrior_Defines.asm,$4006,SQ2Control2,SQ2Control2,SQ2Control2,0,General,SQ2 hardware control registers.
Dragon_Warrior_Defines.asm,$4007,SQ2Control3,SQ2Control3,SQ2Control3,0,General,SQ2 hardware control registers.
Dragon_Warrior_Defines.asm,$4008,TriangleControl0,TriangleControl0,TriangleControl0,0,General,SQ2 hardware control registers. | Triangle hardware control registers.
Dragon_Warrior_Defines.asm,$4009,TriangleControl1,TriangleControl1,TriangleControl1,0,General,SQ2 hardware control registers. | Triangle hardware control registers.
Dragon_Warrior_Defines.asm,$400A,TriangleControl2,TriangleControl2,TriangleControl2,0,General,Triangle hardware control registers.
Dragon_Warrior_Defines.asm,$400B,TriangleControl3,TriangleControl3,TriangleControl3,0,General,Triangle hardware control registers.
Dragon_Warrior_Defines.asm,$400C,NoiseControl0,NoiseControl0,NoiseControl0,3,General,Triangle hardware control registers. | Noise hardware control registers.
Dragon_Warrior_Defines.asm,$400D,NoiseControl1,NoiseControl1,NoiseControl1,0,General,Triangle hardware control registers. | Noise hardware control registers.
Dragon_Warrior_Defines.asm,$400E,NoiseControl2,NoiseControl2,NoiseControl2,1,General,Noise hardware control registers.
Dragon_Warrior_Defines.asm,$400F,NoiseControl3,NoiseControl3,NoiseControl3,1,General,Noise hardware control registers.
Dragon_Warrior_Defines.asm,$4010,DMCControl0,DMCControl0,DMCControl0,1,General,Noise hardware control registers. | DMC hardware control registers.
Dragon_Warrior_Defines.asm,$4011,DMCControl1,DMCControl1,DMCControl1,0,General,Noise hardware control registers. | DMC hardware control registers.
Dragon_Warrior_Defines.asm,$4012,DMCControl2,DMCControl2,DMCControl2,0,General,DMC hardware control registers.
Dragon_Warrior_Defines.asm,$4013,DMCControl3,DMCControl3,DMCControl3,0,Graphics,DMC hardware control registers. | Sprite RAM DMA register.
Dragon_Warrior_Defines.asm,$4014,SPRDMAReg,SPRDMAReg,SPRDMAReg,3,Graphics,DMC hardware control registers. | Sprite RAM DMA register. | APU common control 1 register.
Dragon_Warrior_Defines.asm,$4015,APUCommonControl0,APUCommonControl0,APUCommonControl0,5,Graphics,DMC hardware control registers. | Sprite RAM DMA register. | APU common control 1 register.
Dragon_Warrior_Defines.asm,$4016,CPUJoyPad1,CPUJoyPad1,CPUJoyPad1,3,Graphics,Sprite RAM DMA register. | APU common control 1 register. | Joypad1 register.
Dragon_Warrior_Defines.asm,$4017,APUCommonControl1,APUCommonControl1,APUCommonControl1,1,Graphics,Sprite RAM DMA register. | APU common control 1 register. | Joypad1 register.
Dragon_Warrior_Defines.asm,$41,BackgroundPalettePointerUB,BackgroundPalettePointerUB,BackgroundPalettePointerUpperByte,11,PPU,"#$00-#$0A represents each one of the spells in ascending order. | Pointer to background palette data. | Pointer to background palette data, lower byte."
Dragon_Warrior_Defines.asm,$41,BlockDataPointerUB,BlockDataPointerUB,BlockDataPointerUpperByte,1,Map,"Enemy data pointer, lower byte. | Enemy data pointer, upper byte. | Pointer to block graphics data."
Dragon_Warrior_Defines.asm,$41,CRCCopyUB,CRCCopyUB,CRCCopyUpperByte,2,General,Abbreviated alias | Abbreviated alias | Abbreviated alias
Dragon_Warrior_Defines.asm,$41,CopyCounterUB,CopyCounterUB,CopyCounterUpperByte,4,PPU,"Pointer to background palette data, lower byte. | Pointer to background palette data, upper byte. | Word used to count bytes copied from ROM to RAM."
Dragon_Warrior_Defines.asm,$41,EnemyDataPointerUB,EnemyDataPointerUB,EnemyDataPointerUpperByte,0,Combat,"Copy counter, lower byte. | Copy counter, upper byte. | Enemy data pointer."
Dragon_Warrior_Defines.asm,$41,MapBytePointerUB,MapBytePointerUB,MapBytePointerUpperByte,1,Map,"Copy of saved game CRC, lower byte for verification purposes. | Copy of saved game CRC, upper byte for verification purposes. | Pointer to map data byte."
Dragon_Warrior_Defines.asm,$41,MultiplyResultUB,MultiplyResultUB,MultiplyResultUpperByte,14,Math,"Multiply number 1, lower byte. | Multiply number 1, upper byte. | Multiply number 2, lower byte."
Dragon_Warrior_Defines.asm,$41,NPCOnScreen,NPCOnScreen,NPCOnScreen,5,NPC,Abbreviated alias | Abbreviated alias | Abbreviated alias
Dragon_Warrior_Defines.asm,$41,NPCYPixelsUB,NPCYPixelsUB,NPCYPixelsUpperByte,9,PPU,"Pointer to sprite palette data, upper byte. | NPC X pixel coordinates, lower byte. | NPC X pixel coordinates, upper byte."
Dragon_Warrior_Defines.asm,$41,WorldMapPointerUB,WorldMapPointerUB,WorldMapPointerUpperByte,1,Map,Abbreviated alias | Abbreviated alias | Pointer to overworld map row data.
Dragon_Warrior_Defines.asm,$42,AttackStat,AttackStat,AttackStat,11,Map,"Target block, X position. | Target block, Y position. | Counter used to shake the screen after the player takes damage."
Dragon_Warrior_Defines.asm,$42,BaseAttack,BaseAttack,BaseAttack,5,Map,"Target block, X position. | Target block, Y position. | Counter used to shake the screen after the player takes damage."
Dragon_Warrior_Defines.asm,$42,GenByte42,GenByte42,GenByte42,4,General,"General use word. | General use word, lower byte. | General use word, upper byte."
Dragon_Warrior_Defines.asm,$42,GenWord42,GenWord42,GenWord42,6,General,"General use pointer. | General use pointer, lower byte. | General use pointer, upper byte."
Dragon_Warrior_Defines.asm,$42,GenWord42LB,GenWord42LB,GenWord42LowByte,2,General,"General use pointer. | General use pointer, lower byte. | General use pointer, upper byte."
Dragon_Warrior_Defines.asm,$42,GeneralPointer42,GeneralPointer42,GeneralPointer42,2,General,"General use word, upper byte. | General use byte. | General use byte."
Dragon_Warrior_Defines.asm,$42,GeneralPointer42LB,GeneralPointer42LB,GeneralPointer42LowByte,0,General,General use byte. | General use byte. | General use pointer.
Dragon_Warrior_Defines.asm,$42,ShakeCounter,ShakeCounter,ShakeCounter,6,NPC,"#$FF-NPC on screen, #$00-NPC not on screen. | Target block, X position. | Target block, Y position."
Dragon_Warrior_Defines.asm,$42,StatBonus,StatBonus,StaticBonus,4,NPC,Copy of player/enemy defense stat. | Copy of current NPCs X block position on map. | Copy of current NPCs y block position on map.
Dragon_Warrior_Defines.asm,$42,TL_RIGHT_ARROW,TL_RIGHT_ARROW,TL_RIGHT_ARROW,1,Spells,Hurtmore spell text. | Marks the end of the description buffer. | Window border constants.
Dragon_Warrior_Defines.asm,$42,ThisNPCXPos,ThisNPCXPos,ThisNPCXPos,12,NPC,Counter used to shake the screen after the player takes damage. | Base calculation of attack damage. | Copy of player/enemy attack stat.
Dragon_Warrior_Defines.asm,$42,_TargetX,_TargetX,_TargetX,16,NPC,"Abbreviated alias | #$FF-No window data at selected block. | #$FF-NPC on screen, #$00-NPC not on screen."
Dragon_Warrior_Defines.asm,$43,DefenseStat,DefenseStat,DefenseStat,11,Map,"Target block, Y position. | Counter used to shake the screen after the player takes damage. | Base calculation of attack damage."
Dragon_Warrior_Defines.asm,$43,GenByte43,GenByte43,GenByte43,0,General,"General use word. | General use word, lower byte. | General use word, upper byte."
Dragon_Warrior_Defines.asm,$43,GenWord42UB,GenWord42UB,GenWord42UpperByte,2,General,"General use pointer, lower byte. | General use pointer, upper byte. | General use word."
Dragon_Warrior_Defines.asm,$43,GeneralPointer42UB,GeneralPointer42UB,GeneralPointer42UpperByte,0,General,General use byte. | General use byte. | General use pointer.
Dragon_Warrior_Defines.asm,$43,StatPenalty,StatPenalty,StaticPenalty,3,NPC,"Copy of current NPCs X block position on map. | Copy of current NPCs y block position on map. | When stat penalties are applied, any value here will"
Dragon_Warrior_Defines.asm,$43,ThisNPCYPos,ThisNPCYPos,ThisNPCYPos,10,NPC,Base calculation of attack damage. | Copy of player/enemy attack stat. | Copy of player/enemy defense stat.
Dragon_Warrior_Defines.asm,$43,_TargetY,_TargetY,_TargetY,13,NPC,"#$FF-No window data at selected block. | #$FF-NPC on screen, #$00-NPC not on screen. | Target block, X position."
Dragon_Warrior_Defines.asm,$45,MapNumber,MapNumber,MapNumber,65,Map,If bit 0 is clear -> strength is reduced by 10%. | If bit 0 is set   -> max MP is reduced by 10%. | If bit 1 is clear -> agility is reduced by 10%.
Dragon_Warrior_Defines.asm,$46,JoypadBit,JoypadBit,JoypadBit,2,Input,If bit 0 is set   -> max MP is reduced by 10%. | If bit 1 is clear -> agility is reduced by 10%. | If bit 1 is set   -> max HP is reduced by 10%.
Dragon_Warrior_Defines.asm,$47,JoypadButtons,JoypadButtons,JoypadButtons,0,Input,If bit 1 is clear -> agility is reduced by 10%. | If bit 1 is set   -> max HP is reduced by 10%. | Current map player is on.
Dragon_Warrior_Defines.asm,$47,TXT_PERIOD,TXT_PERIOD,TXT_PERIOD,2,General,Uppercase E. | Uppercase I. | Uppercase O.
Dragon_Warrior_Defines.asm,$48,TXT_COMMA,TXT_COMMA,TXT_COMMA,2,General,Uppercase I. | Uppercase O. | Uppercase U.
Dragon_Warrior_Defines.asm,$48,XFromLeftTemp,XFromLeftTemp,XFromLeftTemp,8,Input,Current map player is on. | LSB Contains current bit read from joypad 1. | Captured button presses on controller 1.
Dragon_Warrior_Defines.asm,$49,TXT_DASH,TXT_DASH,TXT_DASH,1,General,Uppercase O. | Uppercase U. | Apostrophe.
Dragon_Warrior_Defines.asm,$49,YFromTopTemp,YFromTopTemp,YFromTopTemp,8,Input,Current map player is on. | LSB Contains current bit read from joypad 1. | Captured button presses on controller 1.
Dragon_Warrior_Defines.asm,$4A,NTBlockX,NTBlockX,NTBlockX,24,Input,Captured button presses on controller 1. | Temporary storage for XPosFromLeft. | Temporary storage for YPosFromTop.
Dragon_Warrior_Defines.asm,$4B,NTBlockY,NTBlockY,NTBlockY,16,PPU,"Temporary storage for XPosFromLeft. | Temporary storage for YPosFromTop. | Nametable X block position, #$00-#$1F(1/2 X tile position)."
Dragon_Warrior_Defines.asm,$4B,TXT_QUESTION,TXT_QUESTION,TXT_QUESTION,1,General,Uppercase U. | Apostrophe. | Period.
Dragon_Warrior_Defines.asm,$4C,BlockRemoveFlags,BlockRemoveFlags,BlockRemoveFlags,1,PPU,"Temporary storage for XPosFromLeft. | Temporary storage for YPosFromTop. | Nametable X block position, #$00-#$1F(1/2 X tile position)."
Dragon_Warrior_Defines.asm,$4C,BridgeFlashCounter,BridgeFlashCounter,BridgeFlashCounter,2,PPU,"Nametable X block position, #$00-#$1F(1/2 X tile position). | Nametable Y block position, #$00-#$0E(1/2 y tile position). | Lower nibble is flags of tiles to remove when changing a map block."
Dragon_Warrior_Defines.asm,$4C,TXT_EXCLAIM,TXT_EXCLAIM,TXT_EXCLAIM,1,General,Apostrophe. | Period. | Comma.
Dragon_Warrior_Defines.asm,$4D,BlockClear,BlockClear,BlockClear,2,PPU,"Abbreviated alias | 1-upper left, 2-upper right, 4-lower left, 8-lower right. | Used to count palette flash cycles when rainbow bridge is created."
Dragon_Warrior_Defines.asm,$4D,RowCounter,RowCounter,RowCounter,2,Graphics,"Lower nibble is flags of tiles to remove when changing a map block. | Abbreviated alias | 1-upper left, 2-upper right, 4-lower left, 8-lower right."
Dragon_Warrior_Defines.asm,$4D,TileCounter,TileCounter,TileCounter,12,PPU,"Nametable Y block position, #$00-#$0E(1/2 y tile position). | Lower nibble is flags of tiles to remove when changing a map block. | Abbreviated alias"
Dragon_Warrior_Defines.asm,$4D,WindowForeBack,WindowForeBack,WindowForeBack,2,PPU,"1-upper left, 2-upper right, 4-lower left, 8-lower right. | Used to count palette flash cycles when rainbow bridge is created. | Used to count tiles when modifying blocks."
Dragon_Warrior_Defines.asm,$4E,NPCLoopCounter,NPCLoopCounter,NPCLoopCounter,2,PPU,Used to count palette flash cycles when rainbow bridge is created. | Used to count tiles when modifying blocks. | Used to count block rows when clearing out nametable on map change.
Dragon_Warrior_Defines.asm,$4E,NPCROMIndex,NPCROMIndex,NPCROMIndex,3,PPU,"Used to count block rows when clearing out nametable on map change. | Is always 0. Maybe had some other function in Dragon's Quest. | #$FF=Background window, #$00=Foreground window(over another window)."
Dragon_Warrior_Defines.asm,$4E,SpriteRAMIndex,SpriteRAMIndex,SpriteRAMIndex,7,PPU,Used to count tiles when modifying blocks. | Used to count block rows when clearing out nametable on map change. | Is always 0. Maybe had some other function in Dragon's Quest.
Dragon_Warrior_Defines.asm,$4E,TXT_CLS_PAREN,TXT_CLS_PAREN,TXT_CLS_PAREN,1,General,Period. | Comma. | Dash.
Dragon_Warrior_Defines.asm,$4F,FrameCounter,FrameCounter,FrameCounter,27,NPC,"Is always 0. Maybe had some other function in Dragon's Quest. | #$FF=Background window, #$00=Foreground window(over another window). | Counter for controlling NPC update loops."
Dragon_Warrior_Defines.asm,$4F,TXT_OPN_PAREN,TXT_OPN_PAREN,TXT_OPN_PAREN,1,General,Comma. | Dash. | Question mark.
Dragon_Warrior_Defines.asm,$50,CharLeftRight,CharLeftRight,CharLeftRight,4,Graphics,Counter for controlling NPC update loops. | Index into sprite(OAM) RAM when updating NPC sprites. | Index to NPC data in PRG currently being processed.
Dragon_Warrior_Defines.asm,$50,TXT_OPN_QUOTE,TXT_OPN_QUOTE,TXT_OPN_QUOTE,2,General,Dash. | Question mark. | Exclaimation point.
Dragon_Warrior_Defines.asm,$51,NPCXPos,NPCXPos,NPCXPos,36,Graphics,"NPC X block position on current map. | NPC Y block position on current map. | NPC offset from current tile. Upper nibble=X, lower nibble=y."
Dragon_Warrior_Defines.asm,$52,NPCYPos,NPCYPos,NPCYPos,39,Graphics,"NPC X block position on current map. | NPC Y block position on current map. | NPC offset from current tile. Upper nibble=X, lower nibble=y."
Dragon_Warrior_Defines.asm,$52,TXT_PRD_QUOTE,TXT_PRD_QUOTE,TXT_PRD_QUOTE,1,General,Question mark. | Exclaimation point. | Closed parenthesis.
Dragon_Warrior_Defines.asm,$53,NPCMidPos,NPCMidPos,NPCMidPos,18,Graphics,"NPC Y block position on current map. | NPC offset from current tile. Upper nibble=X, lower nibble=y. | Through $8A. NPC X block position on current map. Also NPC type."
Dragon_Warrior_Defines.asm,$57,TXT_INDENT,TXT_INDENT,TXT_INDENT,1,General,Exclaimation point. | Closed parenthesis. | Open parenthesis.
Dragon_Warrior_Defines.asm,$5F,TL_BLANK_TILE1,TL_BLANK_TILE1,TL_BLANK_TILE1,33,Graphics,Marks the end of the description buffer. | Window border constants. | Null pointer.
Dragon_Warrior_Defines.asm,$60,NPC_LEFT,NPC_LEFT,NPC_LEFT,0,NPC,NPC direction | NPC facing up. | NPC facing right.
Dragon_Warrior_Defines.asm,$60,TL_BLANK_TILE2,TL_BLANK_TILE2,TL_BLANK_TILE2,2,Graphics,Window border constants. | Null pointer. | Right pointing arrow.
Dragon_Warrior_Defines.asm,$60,TXT_BLANK1,TXT_BLANK1,TXT_BLANK1,1,General,Closed parenthesis. | Open parenthesis. | Open quote.
Dragon_Warrior_Defines.asm,$60,WP_CPR_SWRD,WP_CPR_SWRD,WP_CPR_SWRD,0,Items,"Player's weapon, armor and shield. | No weapon. | Bamboo pole."
Dragon_Warrior_Defines.asm,$6001,MMC1Config,MMC1Config,MMC1Config,3,Audio,Joypad1 register. | Joypad2/APU common control 2 register. | Stores configuration for MMC1.
Dragon_Warrior_Defines.asm,$6002,ActiveNT0,ActiveNT0,ActiveNT0,5,PPU,Joypad2/APU common control 2 register. | Stores configuration for MMC1. | Stores number of CHR ROM bank active in nametable 0.
Dragon_Warrior_Defines.asm,$6003,ActiveNT1,ActiveNT1,ActiveNT1,6,PPU,Stores configuration for MMC1. | Stores number of CHR ROM bank active in nametable 0. | Stores number of CHR ROM bank active in nametable 1.
Dragon_Warrior_Defines.asm,$6004,ActiveBank,ActiveBank,ActiveBank,8,PPU,Stores configuration for MMC1. | Stores number of CHR ROM bank active in nametable 0. | Stores number of CHR ROM bank active in nametable 1.
Dragon_Warrior_Defines.asm,$6005,SoundEngineStatus,SoundEngineStatus,SoundEngineStatus,5,PPU,Stores configuration for MMC1. | Stores number of CHR ROM bank active in nametable 0. | Stores number of CHR ROM bank active in nametable 1.
Dragon_Warrior_Defines.asm,$6006,WindowUnused6006,WindowUnused6006,WindowUnused6006,1,Dialog,CRC failures for save game 3. | Unused variable. | Unused window variable.
Dragon_Warrior_Defines.asm,$6007,WindowEraseHeight,WindowEraseHeight,WindowEraseHeight,2,Map,Unused variable. | Unused window variable. | Window erase height in blocks.
Dragon_Warrior_Defines.asm,$6008,WindowEraseWidth,WindowEraseWidth,WindowEraseWidth,3,Graphics,Unused window variable. | Window erase height in blocks. | Window erase width in tiles.
Dragon_Warrior_Defines.asm,$6009,WindowErasePosition,WindowErasePosition,WindowErasePosition,3,Graphics,Unused window variable. | Window erase height in blocks. | Window erase width in tiles.
Dragon_Warrior_Defines.asm,$600A,DragonlordPalette,DragonlordPalette,DragonlordPalette,1,PPU,Stores number of CHR ROM bank active in nametable 0. | Stores number of CHR ROM bank active in nametable 1. | Stores number of lower PRG bank that is active.
Dragon_Warrior_Defines.asm,$600C,DoorXPos,DoorXPos,DoorXPos,7,PPU,Read only once and loads a special palette when | Abbreviated alias | the dradonlord is defeated. The palette does not
Dragon_Warrior_Defines.asm,$600D,DoorYPos,DoorYPos,DoorYPos,2,PPU,Abbreviated alias | the dradonlord is defeated. The palette does not | seemed to be used for anything.
Dragon_Warrior_Defines.asm,$601C,TreasureXPos,TreasureXPos,TreasureXPos,1,PPU,the dradonlord is defeated. The palette does not | seemed to be used for anything. | Through $601A. X and y positions of doors
Dragon_Warrior_Defines.asm,$601D,TreasureYPos,TreasureYPos,TreasureYPos,1,Map,seemed to be used for anything. | Through $601A. X and y positions of doors | Through $601B. opened on the current map.
Dragon_Warrior_Defines.asm,$602C,UpdateBGTiles,UpdateBGTiles,UpdateBGTiles,5,Graphics,Through $602A. X and y positions of treasure | Through $602B. chests picked up on the current map. | Abbreviated alias
Dragon_Warrior_Defines.asm,$602E,MusicTrigger,MusicTrigger,MusicTrigger,2,Graphics,Abbreviated alias | Abbreviated alias | MSB set = update on-screen background tiles.
Dragon_Warrior_Defines.asm,$602F,CharDirection,CharDirection,CharDirection,16,Graphics,Abbreviated alias | MSB set = update on-screen background tiles. | Certain music spots trigger events. Only used in intro routine.
Dragon_Warrior_Defines.asm,$6030,SaveSelected,SaveSelected,SaveSelected,5,Graphics,"MSB set = update on-screen background tiles. | Certain music spots trigger events. Only used in intro routine. | Player's facing direction, 0-up, 1-right, 2-down, 3-left."
Dragon_Warrior_Defines.asm,$6031,OpnSltSelected,OpnSltSelected,OpnSltSelected,5,Graphics,"MSB set = update on-screen background tiles. | Certain music spots trigger events. Only used in intro routine. | Player's facing direction, 0-up, 1-right, 2-down, 3-left."
Dragon_Warrior_Defines.asm,$6032,SaveGameCounter,SaveGameCounter,SaveGameCounter,2,Audio,"Certain music spots trigger events. Only used in intro routine. | Player's facing direction, 0-up, 1-right, 2-down, 3-left. | Save slot selected(0-2)."
Dragon_Warrior_Defines.asm,$6034,_SaveBitMask,_SaveBitMask,_SaveBitMask,3,Player,"Player's facing direction, 0-up, 1-right, 2-down, 3-left. | Save slot selected(0-2). | Open game slot selected for copying a saved game into."
Dragon_Warrior_Defines.asm,$6035,ValidSave1,ValidSave1,ValidSave1,7,General,Save slot selected(0-2). | Open game slot selected for copying a saved game into. | Working copy of saved games bitmasks.
